
■plugin_system
●システム定数
| 定数 | ナデシコバージョン | | '?' | なでしこばーじょん |
| 関数 | DOM子要素取得 | PAのQを | DOMの要素PAの子要素をクエリqを指定して結果を一つ取得して返す | DOMこようそしゅとく |
| 関数 | DOM子要素全取得 | PAのQを | DOMの要素PAの子要素をクエリqを指定して結果を複数取得して返す | DOMこようそぜんしゅとく |
| 関数 | DOMイベント設定 | DOMのEVENTにFUNCSTRを/EVENTへ | DOMのEVENTになでしこ関数名funcStrのイベントを設定 | DOMいべんとせってい |
| 関数 | DOMテキスト設定 | DOMにTEXTを/DOMの/DOMへ | DOMにテキストを設定 | DOMてきすとせってい |
| 関数 | DOMテキスト取得 | DOMの/DOMから | DOMのテキストを取得 | DOMてきすとしゅとく |
| 関数 | DOM_HTML設定 | DOMにTEXTを/DOMの/DOMへ | DOMにHTML文字列を設定 | DOM_HTMLせってい |
| 関数 | DOM_HTML取得 | DOMの/DOMから | DOMのHTML文字列を取得 | DOM_HTMLしゅとく |
| 関数 | テキスト設定 | DOMにVを/DOMの/DOMへ | DOMのテキストにVを設定 | てきすとせってい |
| 関数 | テキスト取得 | DOMの/DOMから | DOMのテキストを取得 | てきすとしゅとく |
| 関数 | HTML設定 | DOMにVを/DOMの/DOMへ | DOMのHTMLにVを設定 | HTMLせってい |
| 関数 | HTML取得 | DOMの/DOMから | DOMのテキストを取得 | HTMLしゅとく |
| 関数 | DOM属性設定 | DOMのSにVを/Sへ | DOMの属性Sに値Vを設定 | DOMぞくせいせってい |
| 関数 | DOM属性取得 | DOMのSを/DOMから | DOMの属性Sを取得 | DOMぞくせいしゅとく |
| 定数 | DOM和スタイル | |  | DOMわすたいる |
| 関数 | DOMスタイル設定 | DOMのSにVを/Sへ | DOMのスタイルAに値Bを設定 | DOMすたいるせってい |
| 関数 | DOMスタイル一括設定 | DOMにVALUESを/DOMへ | DOMに(オブジェクト型で)スタイル情報を一括設定 | DOMすたいるいっかつせってい |
| 関数 | DOMスタイル取得 | DOMのSTYLEを | DOMのSTYLEの値を取得 | DOMすたいるしゅとく |
| 関数 | DOMスタイル一括取得 | DOMのSTYLEを | DOMのSTYLE(配列で複数指定)の値を取得 | DOMすたいるいっかつしゅとく |
| 関数 | DOM要素作成 | TAGの/TAGを | DOMにTAGの新規要素を作成 | DOMようそさくせい |
| 関数 | DOM子要素追加 | PAにELを/PAへ | DOMの要素PAの子へ要素ELを追加してPAを返す | DOMこようそついか |
| 関数 | DOM子要素削除 | PAからELを | DOMの要素PAの子から要素ELを削除してPAを返す | DOMこようそさくじょ |
●DOM操作/イベント
| 関数 | DOMイベント追加 | DOMのEVENTにFUNCSTRを/EVENTへ | DOMのEVENTになでしこ関数名funcStrのイベントを追加 | DOMいべんとついか |
| 関数 | DOMイベント削除 | DOMのEVENTからFUNCSTRを | DOMのEVENTからなでしこ関数名funcStrのイベントを削除 | DOMいべんとさくじょ |
| 関数 | DOMイベント発火時 | CALLBACKでDOMのEVENTが | DOMのEVENTが発火した時にCALLBACKを実行するように設定 | DOMいべんとはっかしたとき |
| 定数 | 対象イベント | | '' | たいしょういべんと |
| 関数 | DOMイベント処理停止 | EVENTを/EVENTの | キーイベントやマウスイベントで、元々ブラウザが行う処理を中止する | DOMいべんとしょりていし |
| 関数 | クリック時 | FUNCでDOMを | 無名関数FでDOMをクリックした時に実行するイベントを設定 | くりっくしたとき |
| 関数 | 読込時 | FUNCでDOMを | 無名関数FでDOMを読み込んだ時に実行するイベントを設定 | よみこんだとき |
| 関数 | フォーム送信時 | FUNCでDOMを/DOMの | 無名関数Fでフォームを送信した時に実行するイベントを設定 | ふぉーむそうしんしたとき |
| 定数 | 押キー | | '' | おされたきー |
| 関数 | キー押時 | FUNCでDOMを/DOMの | 無名関数FでDOMに対してキーを押した時に実行するイベントを設定。『押されたキー』が設定される。 | きーおしたとき |
| 関数 | キー離時 | FUNCでDOMを/DOMの | 無名関数FでDOMに対してキーを離した時に実行するイベントを設定。『押されたキー』が設定される。 | きーはなしたとき |
| 関数 | キータイピング時 | FUNCでDOMを/DOMの | 無名関数FでDOMに対してキーをプレスした時に実行するイベントを設定。『押されたキー』が設定される。 | きーたいぴんぐしたとき |
| 定数 | マウスX | | 0 | まうすX |
| 定数 | マウスY | | 0 | まうすY |
| 関数 | マウス押時 | FUNCでDOMを/DOMの | 無名関数FでDOMに対してマウスボタンを押した時に実行するイベントを設定。『マウスX』『マウスY』に座標が設定される。『対象』にイベントDOM。『対象イベント』にイベント引数。 | まうすおしたとき |
| 関数 | マウス移動時 | FUNCでDOMを/DOMの | 無名関数FでDOMに対してマウスカーソルが移動した時に実行するイベントを設定。『マウスX』『マウスY』に座標が設定される。『対象』にイベントDOM。『対象イベント』にイベント引数。 | まうすいどうしたとき |
| 関数 | マウス離時 | FUNCでDOMを/DOMの | 無名関数FでDOMに対してマウスボタンを離した時に実行するイベントを設定。『マウスX』『マウスY』に座標が設定される。『対象』にイベントDOM。『対象イベント』にイベント引数。 | まうすはなしたとき |
| 定数 | タッチX | | 0 | たっちX |
| 定数 | タッチY | | 0 | たっちY |
| 定数 | タッチ配列 | | [] | たっちはいれつ |
| 関数 | タッチイベント計算 | Eの | タッチイベントで座標計算を行う。『タッチX』『タッチY』『対象』『対象イベント』が設定される。 | たっちいべんとけいさん |
| 関数 | タッチ開始時 | FUNCでDOMを/DOMの | 無名関数FでDOMに対してタッチを開始した時に実行するイベントを設定。 | たっちかいししたとき |
| 関数 | タッチ時 | FUNCでDOMを/DOMの | 無名関数FでDOMに対してタッチして指を動かした時に実行するイベントを設定。 | たっちしたとき |
| 関数 | タッチ終了時 | FUNCでDOMを/DOMの | 無名関数FでDOMに対してタッチして指を離した時のイベントを設定。 | たっちしゅうりょうしたとき |
| 関数 | タッチキャンセル時 | FUNCでDOMを/DOMの | 無名関数FでDOMに対してタッチイベントをキャンセルした時の動作を設定。 | たっちきゃんせるしたとき |
| 関数 | 画面更新時実行 | FUNCを | 画面描画タイミングで関数F(文字列指定も可)を実行する。識別IDを返す。 | がめんこうしんじじっこう |
| 関数 | 画面更新処理取消 | IDの/IDを | 識別IDを指定して『画面更新時実行』を取り消す | がめんこうしんしょりとりけし |
●DOM部品操作
| 定数 | DOM親要素 | | '' | DOMおやようそ |
| 定数 | DOM生成個数 | | 0 | DOMせいせいこすう |
| 関数 | DOM親要素設定 | ELに/ELへ | 「ボタン作成」「エディタ作成」などのDOM要素を追加する対象を指定(デフォルトはdocument)して親要素のDOMオブジェクトを返す | DOMおやようそせってい |
| 関数 | ボタン作成 | LABELの | ラベルlabelを持つbutton要素を追加しDOMオブジェクトを返す | ぼたんさくせい |
| 関数 | エディタ作成 | TEXTの | textの値を持つテキストボックス(input[type='text'])の要素を追加しDOMオブジェクトを返す | えでぃたさくせい |
| 関数 | テキストエリア作成 | TEXTの | textの値を持つtextarea要素を追加しDOMオブジェクトを返す | てきすとえりあさくせい |
| 関数 | ラベル作成 | TEXTの | textの値を持つラベル(span要素)を追加しDOMオブジェクトを返す | らべるさくせい |
| 関数 | 改行作成 |  | 改行(br要素)を追加しDOMオブジェクトを返す | かいぎょうさくせい |
| 関数 | チェックボックス作成 | TEXTの | textのラベルを持つチェックボックス(input[type='checkbox'])要素を追加しDOMオブジェクトを返す | ちぇっくぼっくすさくせい |
| 関数 | セレクトボックス作成 | OPTIONSの | 配列optionsの選択肢を持つselect要素を追加しDOMオブジェクトを返す | せれくとぼっくすさくせい |
●HTML操作
| 関数 | HTML変換 | TEXTを | 文字列をHTMLに変換して返す | HTMLへんかん |
●ローカルストレージ
| 関数 | 保存 | VをKEYに/KEYへ | ブラウザのlocalStorageのキーKに文字列Vを保存 | ほぞん |
| 関数 | 開 | KEYを/KEYから/KEYの | ブラウザのlocalStorageからVを読む | ひらく |
| 関数 | 読 | KEYを/KEYから/KEYの | ブラウザのlocalStorageからVを読む | よむ |
| 関数 | 存在 | KEYが | ブラウザのlocalStorageにKEYが存在しているか調べる | そんざい |
| 関数 | ローカルストレージ保存 | VをKEYに/KEYへ | ブラウザのlocalStorageのKにVを保存 | ろーかるすとれーじほぞん |
| 関数 | ローカルストレージ読 | KEYを/KEYから/KEYの | ブラウザのlocalStorageからVを読む | ろーかるすとれーじよむ |
| 関数 | ローカルストレージキー列挙 |  | ブラウザのlocalStorageのキー一覧を返す | ろーかるすとれーじきーれっきょ |
| 関数 | ローカルストレージキー削除 | KEYを/KEYの | ブラウザのlocalStorageのkeyを削除 | ろーかるすとれーじきーさくじょ |
| 関数 | ローカルストレージ全削除 |  | ブラウザのlocalStorageのデータを全部削除する | ろーかるすとれーじぜんさくじょ |
| 関数 | ローカルストレージ有効確認 |  | ブラウザのlocalStorageが使えるか確認 | ろーかるすとれーじりようかくにん |
| 定数 | 保存オプション | | 'json' | ほぞんおぷしょん |
| 関数 | 保存オプション設定 | Vに/Vへ | ブラウザのlocalStorageへの保存オプション「json」を設定する | ほぞんおぷしょんせってい |
●描画
| 関数 | 描画開始 | CVの/CVへ/CVで | 描画先にCanvas(文字列でクエリの指定も可)を指定して描画API(2D)の利用準備する | びょうがかいし |
| 定数 | 描画中キャンバス | | null | びょうがちゅうきゃんばす |
| 定数 | 描画中コンテキスト | | null | びょうがちゅうこんてきすと |
| 関数 | キャンバス状態保存 |  | Canvasの状態を保存(save) | きゃんばすじょうたいほぞん |
| 関数 | キャンバス状態復元 |  | Canvasの状態を復元(restore) | きゃんばすじょうたいふくげん |
| 関数 | 線色設定 | Vに/Vへ | Canvasの線の描画色(lineStyle)を指定する | せんいろしてい |
| 関数 | 塗色設定 | Vに/Vへ | Canvasへの描画色(fillStyle)を指定する | ぬりいろしてい |
| 関数 | 線描画 | AからBへ/Bまで | [x1, y1]から[x2, y2]まで線を描画する | せんびょうが |
| 関数 | 線太設定 | Vに/Vへ | vに線の太さ設定 | せんふとさせってい |
| 関数 | 四角描画 | Bの/Bへ/Bに | [x, y, w, h]で矩形を描画する | しかくびょうが |
| 関数 | 描画クリア | Bの/Bへ/Bに | [x, y, w, h]の範囲を描画クリア | びょうがくりあ |
| 関数 | 円描画 | XYへRの/XYに | [x, y]へrの円を描画する | えんびょうが |
| 関数 | 楕円描画 | ARGSへ/ARGSに/ARGSの | [x, y, x幅, y幅, 回転, 開始角, 終了角, 左回転か]に楕円を描画する | だえんびょうが |
| 関数 | 多角形描画 | Aで/Aの/Aを | 座標配列vを指定して多角形を描画する | たかっけいびょうが |
| 関数 | 画像読 | URLの/URLを | 画像のURLを読み込んでImageオブジェクトを返す。(URLにdataスキームも指定可能) | がぞうよむ |
| 関数 | 画像逐次読 | URLの/URLを | 画像のURLを読み込んでImageオブジェクトを返す。また完了時『対象』にも代入する。『逐次実行』構文で使う。 | がぞうちくじよむ |
| 関数 | 画像読時 | FでURLの/URLを | 画像のURLを読み込んでコールバック関数Fを読み込み、変数『対象』にImageオブジェクトを代入する | がぞうよんだとき |
| 関数 | 画像描画 | IMGのXYへ/IMGをXYに | 画像IMG(またはURL)を描画先座標[x,y]へ描画し、Imageオブジェクトを返す。座標には2,4,8個の引数を指定可能。 | がぞうびょうが |
| 関数 | 画像部分描画 | IMGのSXYをDXYへ/SXYからDXYに | 画像IMG(またはURL)の座標[sx, sy, sw, sh]を描画先座標[dx, dy, dw, dh]へ描画し、Imageオブジェクトを返す | がぞうかくだいびょうが |
| 関数 | 描画フォント設定 | Nを/Nの/Nで/Nに | 描画フォントを指定する(CSSのフォント設定と同じ 例「36px Aria」) | びょうがふぉんとせってい |
| 関数 | 文字描画 | XYへSの/XYにSを | [x, y]へテキストSを描画する(描画フォント設定でサイズなど指定) | もじびょうが |
| 関数 | 描画起点設定 | XYへ/XYに | 描画位置の起点を[x,y]へ設定する(translate) | びょうがきてんせってい |
| 関数 | 描画回転 | Aだけ/Aに/Aへ | 描画内容をA度だけ回転する(rotate) | びょうがかいてん |
| 関数 | 描画拡大 | XYだけ/XYに/XYへ | 描画内容を[x方向,y方向]だけ拡大する(scale) | びょうがかくだい |
| 関数 | 描画変換マトリクス設定 | Aだけ/Aに/Aへ | 描画内容を[a,b,c,d,e,f]の変換マトリクスに設定。既存内容を破棄して設定(setTransform) | びょうがへんかんまとりくすせってい |
| 関数 | 描画変換マトリクス追加 | Aだけ/Aに/Aへ | 描画内容を[a,b,c,d,e,f]のマトリクスで変換。既存のマトリクスに掛け合わせる(transform) | びょうがへんかんまとりくすついか |
●位置情報
| 関数 | 位置情報取得時 | FUNCの/FUNCに/FUNCへ | 位置情報を取得してコールバック関数内で変数「対象」に配列で[緯度,経度]を返す | いちじょうほうしゅとくしたとき |
| 関数 | 位置情報監視時 | FUNCの/FUNCに/FUNCへ | 位置情報を監視してIDを返す。引数に指定したコールバック関数内で変数「対象」に配列で[緯度,経度]を返す | いちじょうほうかんししたとき |
| 関数 | 位置情報監視停止 | WIDの | 『位置情報監視時』で開始した監視を停止する | いちじょうほうかんしていし |
●音声合成
| 関数 | 話 | Sと/Sを/Sの | 音声合成APIを使って、Sを発話する | はなす |
| 関数 | 話終時 | CALLBACKでSと/Sを/Sの | 音声合成APIを使って、Sを発話し発話した後でcallbackを実行 | はなしおわったとき |
| 関数 | 話者一覧取得 |  | 音声合成APIの話者一覧を得る | わしゃいちらんしゅとく |
| 関数 | 話者設定 | Vに/Vへ | 音声合成APIの話者を指定する | わしゃせってい |
| 定数 | 話者速度 | | 1.0 | わしゃそくど |
| 定数 | 話者声高 | | 1.0 | わしゃこわだか |
| 定数 | 話者音量 | | 1.0 | わしゃこおんりょう |
| 関数 | 話者詳細設定 | OBJで/OBJに/OBJへ | 音声合成APIの話者の設定をオブジェクト形式で設定する。『速度,声高,ピッチ,音量』を指定 | わしゃしょうさいせってい |
●WebSocket
| 関数 | WS接続完了時 | CALLBACKを | WebSocketでサーバに接続完了した時に実行されるイベントを指定 | WSせつぞくかんりょうしたとき |
| 関数 | WS受信時 | CALLBACKを | WebSocketでサーバからメッセージを受信した時に実行されるイベントを指定 | WSじゅしんしたとき |
| 関数 | WSエラー発生時 | CALLBACKを | WebSocketでエラーが発生した時に実行されるイベントを指定 | WSえらーはっせいじ |
| 関数 | WS接続 | Sに/Sへ/Sの | WebSocketサーバsに接続する | WSせつぞく |
| 関数 | WS送信 | Sを/Sと | アクティブなWebSocketへsを送信する | WSそうしん |
| 関数 | WS切断 |  | アクティブなWebSocketを閉じる | WSせつだん |
●オーディオ
| 関数 | オーディオ開 | URLを/URLの | オーディオファイルのURLを指定して、オーディオを読み込み、Audioオブジェクトを返す | おーでぃおひらく |
| 定数 | オーディオ再生位置 | | 0 | おーでぃおさいせいいち |
| 関数 | オーディオ再生 | OBJを | AudioオブジェクトOBJを指定してオーディをを再生 | おーでぃおさいせい |
| 関数 | オーディオ停止 | OBJを | AudioオブジェクトOBJを指定してオーディを停止 | おーでぃおていし |
| 関数 | オーディオ一時停止 | OBJを | AudioオブジェクトOBJを指定してオーディを一時停止 | おーでぃおていし |
●ホットキー
| 関数 | ホットキー登録 | KEYにFNAMEを/KEYで | ホットキーKEYにEVENTを登録する | ほっときーとうろく |
| 関数 | ホットキー解除 | KEYを/KEYの | ホットキーKEYを解除する | ほっときーかいじょ |
●グラフ描画_CHARTJS
| 関数 | グラフ描画 | DATAを/DATAで/DATAの | Chart.jsを利用して、DATAのグラフを描画 | ぐらふびょうが |
| 定数 | グラフオプション | | { | ぐらふおぷしょん |
| 関数 | 線グラフ描画 | DATAを/DATAで/DATAの | 線グラフを描画 | せんぐらふびょうが |
| 関数 | 棒グラフ描画 | DATAを/DATAで/DATAの | 棒グラフを描画 | ぼうぐらふびょうが |
| 関数 | 横棒グラフ描画 | DATAを/DATAで/DATAの | 横棒グラフを描画 | よこぼうぐらふびょうが |
| 関数 | 円グラフ描画 | DATAを/DATAで/DATAの | 円グラフを描画 | えんぐらふびょうが |
| 関数 | 二次元グラフデータ変形 | TのDATAを | 二次元配列をXXグラフ描画の形式に整形する。種類TとDATAを指定。 | にじげんぐらふでーたへんけい |

■plugin_turtle
●タートルグラフィックス/カメ操作
| 関数 | カメ作成 |  | タートルグラフィックスを開始してカメのIDを返す | かめさくせい |
| 関数 | ゾウ作成 |  | ゾウの画像でタートルグラフィックスを開始してIDを返す | ぞうさくせい |
| 関数 | パンダ作成 |  | パンダの画像でタートルグラフィックスを開始してIDを返す | ぱんださくせい |
| 関数 | カメ操作対象設定 | IDに/IDへ/IDの | IDを指定して操作対象となるカメを変更する | かめそうさたいしょうせってい |
| 変数 | カメ描画先 | | 'turtle_cv' | かめびょうがさき |
| 変数 | カメ画像URL | | turtleImage | かめがぞうURL |
| 関数 | カメ画像変更 | URLに/URLへ | カメの画像をURLに変更する | かめがぞうへんこう |
| 定数 | カメ速度 | | 100 | かめそくど |
| 関数 | カメ速度設定 | Vに/Vへ | カメの動作速度vに設定(大きいほど遅い) | かめそくどせってい |
| 関数 | カメ移動 | XYに/XYへ | カメの位置を[x,y]へ移動する | かめいどう |
| 関数 | カメ起点移動 | XYに/XYへ | カメの描画起点位置を[x,y]へ移動する | かめきてんいどう |
| 関数 | カメ進 | Vだけ | カメの位置をVだけ進める | かめすすむ |
| 関数 | カメ戻 | Vだけ | カメの位置をVだけ戻す | かめもどる |
| 関数 | カメ角度設定 | Vに/Vへ/Vの | カメの向きをDEGに設定する | かめかくどせってい |
| 関数 | カメ右回転 | Vだけ | カメの向きをDEGだけ右に向ける | かめみぎかいてん |
| 関数 | カメ左回転 | Vだけ | カメの向きをDEGだけ左に向ける | かめひだりかいてん |
| 関数 | カメペン色設定 | Cに/Cへ | カメのペン描画色をCに設定する | かめぺんいろせってい |
| 関数 | カメペンサイズ設定 | Wに/Wへ | カメペンのサイズをWに設定する | かめぺんさいずせってい |
| 関数 | カメペン設定 | Wに/Wへ | カメペンを使うかどうかをV(オン/オフ)に設定する | かめぺんせってい |
| 関数 | カメパス開始 |  | カメで明示的にパスの描画を開始する | かめぱすかいし |
| 関数 | カメパス閉 |  | カメでパスを明示的に閉じる(省略可能) | かめぱすとじる |
| 関数 | カメパス線引 |  | カメでパスを閉じて、カメペン色設定で指定した色で枠線を引く | かめぱすせんひく |
| 関数 | カメパス塗 |  | カメでパスを閉じて、カメ塗り色設定で指定した色で塗りつぶす | かめぱすぬる |
| 関数 | カメ文字描画 | Sを/Sと/Sの | カメの位置に文字Sを描画 | かめもじびょうが |
| 関数 | カメ文字設定 | Sに/Sへ/Sで | カメ文字描画で描画するテキストサイズやフォント(48px serif)などを設定 | かめもじせってい |
| 関数 | カメ塗色設定 | Cに/Cへ | カメパスの塗り色をCに設定する | かめぬりいろせってい |
| 関数 | カメ全消去 |  | 表示しているカメと描画内容を全部消去する | かめぜんしょうきょ |
| 関数 | カメコマンド実行 | CMDの/CMDを | カメにコマンドSを実行する。コマンドは改行か「;」で区切る。コマンドと引数は「=」で区切り引数はかカンマで区切る | かめこまんどじっこう |
| 関数 | カメ非表示 |  | カメの画像を非表示にする。描画に影響しない。 | かめひひょうじ |
| 関数 | カメ表示 |  | 非表示にしたカメを表示する。 | かめひょうじ |
| 関数 | カメクリック時 | FUNCを | 操作対象のカメをクリックした時のイベントを設定する | かめくりっくしたとき |

■plugin_node
●ts-ignore
●ts-ignore
●ts-ignore
●ファイル入出力
| 関数 | 開 | Sを/Sから | ファイルSを開く | ひらく |
| 関数 | 読 | Sを/Sから | ファイルSを開く | よむ |
| 関数 | バイナリ読 | Sを/Sから | ファイルSをバイナリ(Buffer)として開く | ばいなりよむ |
| 関数 | 保存 | SをFへ/Fに | データSをファイルFヘ書き込む | ほぞん |
| 関数 | SJISファイル読 | Sを/Sから | SJIS形式のファイルSを読み込む | SJISふぁいるよむ |
| 関数 | SJISファイル保存 | SをFへ/Fに | SをSJIS形式でファイルFへ書き込む | SJISふぁいるほぞん |
| 関数 | 起動待機 | Sを | シェルコマンドSを起動し実行終了まで待機する | きどうたいき |
| 関数 | 起動 | Sを | シェルコマンドSを起動 | きどう |
| 関数 | 起動時 | CALLBACKでSを | シェルコマンドSを起動 | きどうしたとき |
| 関数 | ブラウザ起動 | URLを | ブラウザでURLを起動 | ぶらうざきどう |
| 関数 | ファイル列挙 | Sの/Sを/Sで | パスSのファイル名（フォルダ名）一覧を取得する。ワイルドカード可能。「*.jpg;*.png」など複数の拡張子を指定可能。 | ふぁいるれっきょ |
| 関数 | 全ファイル列挙 | Sの/Sを/Sで | パスS以下の全ファイル名を取得する。ワイルドカード可能。「*.jpg;*.png」のように複数の拡張子を指定可能。 | ぜんふぁいるれっきょ |
| 関数 | 存在 | PATHが/PATHの | ファイルPATHが存在するか確認して返す | そんざい |
| 関数 | フォルダ存在 | PATHが/PATHの | ディレクトリPATHが存在するか確認して返す | ふぉるだそんざい |
| 関数 | フォルダ作成 | PATHの/PATHを/PATHに/PATHへ | ディレクトリPATHを作成して返す(再帰的に作成) | ふぉるださくせい |
| 関数 | ファイルコピー | AからBに/AをBへ | パスAをパスBへファイルコピーする | ふぁいるこぴー |
| 関数 | ファイルコピー時 | CALLBACKでAからBに/AをBへ | パスAをパスBへファイルコピーしてcallbackを実行 | ふぁいるこぴーしたとき |
| 関数 | ファイル移動 | AからBに/AをBへ | パスAをパスBへ移動する | ふぁいるいどう |
| 関数 | ファイル移動時 | CALLBACKでAからBに/AをBへ | パスAをパスBへ移動してcallbackを実行 | ふぁいるいどうしたとき |
| 関数 | ファイル削除 | PATHの/PATHを | パスPATHを削除する | ふぁいるさくじょ |
| 関数 | ファイル削除時 | CALLBACKでPATHの/PATHを | パスPATHを削除してcallbackを実行 | ふぁいるさくじょしたとき |
| 関数 | ファイル情報取得 | PATHの/PATHから | パスPATHの情報を調べてオブジェクトで返す | ふぁいるじょうほうしゅとく |
| 関数 | ファイルサイズ取得 | PATHの/PATHから | パスPATHのファイルサイズを調べて返す | ふぁいるさいずしゅとく |
●パス操作
| 関数 | ファイル名抽出 | Sから/Sの | フルパスのファイル名Sからファイル名部分を抽出して返す | ふぁいるめいちゅうしゅつ |
| 関数 | パス抽出 | Sから/Sの | ファイル名Sからパス部分を抽出して返す | ぱすちゅうしゅつ |
| 関数 | 相対パス展開 | AをBで | ファイル名AからパスBを展開して返す | そうたいぱすてんかい |
●フォルダ取得
| 関数 | カレントディレクトリ取得 |  | カレントディレクトリを返す | かれんとでぃれくとりしゅとく |
| 関数 | カレントディレクトリ変更 | DIRに/DIRへ | カレントディレクトリをDIRに変更する | かれんとでぃれくとりへんこう |
| 関数 | 作業フォルダ取得 |  | カレントディレクトリを返す | さぎょうふぉるだしゅとく |
| 関数 | 作業フォルダ変更 | DIRに/DIRへ | カレントディレクトリをDIRに変更する | さぎょうふぉるだへんこう |
| 関数 | ホームディレクトリ取得 |  | ホームディレクトリを取得して返す | ほーむでぃれくとりしゅとく |
| 関数 | デスクトップ |  | デスクトップパスを取得して返す | ですくとっぷ |
| 関数 | マイドキュメント |  | マイドキュメントのパスを取得して返す | まいどきゅめんと |
| 定数 | 母艦パス | | '' | ぼかんぱす |
| 関数 | 母艦パス取得 |  | スクリプトのあるディレクトリを返す | ぼかんぱすしゅとく |
●環境変数
| 関数 | 環境変数取得 | Sの | 環境変数Sを返す | かんきょうへんすうしゅとく |
| 関数 | 環境変数一覧取得 |  | 環境変数の一覧を返す | かんきょうへんすういちらんしゅとく |
●圧縮・解凍
| 関数 | 圧縮解凍ツールパス変更 | Vに/Vへ | 圧縮解凍に使うツールを取得変更する | あっしゅくかいとうつーるぱすへんこう |
| 関数 | 解凍 | AをBに/AからBへ | (v1非互換)ZIPファイルAをBに解凍(実行には7-zipが必要-https://goo.gl/LmKswH) | かいとう |
| 関数 | 解凍時 | CALLBACKでAをBに/AからBへ | 解凍処理を行い、処理が完了したときにcallback処理を実行 | かいとうしたとき |
| 関数 | 圧縮 | AをBに/AからBへ | (v1非互換)ファイルAをBにZIP圧縮(実行には7-zipが必要-https://goo.gl/LmKswH) | あっしゅく |
| 関数 | 圧縮時 | CALLBACKでAをBに/AからBへ | 圧縮処理を行い完了したときにcallback処理を指定 | あっしゅくしたとき |
●Nodeプロセス
| 関数 | 終 |  | Nodeでプログラム実行を強制終了する | おわる |
| 関数 | 終了 |  | Nodeでプログラム実行を強制終了する | しゅうりょう |
| 関数 | 秒待 | SEC | NodeでN秒待つ | びょうまつ |
| 関数 | OS取得 |  | OSプラットフォームを返す(darwin/win32/linux) | OSしゅとく |
| 関数 | OSアーキテクチャ取得 |  | OSアーキテクチャを返す | OSあーきてくちゃしゅとく |
●クリップボード操作
| 関数 | クリップボード | Vを | クリップボードを取得設定（『クリップボード←値』で書換が可能） | くりっぷぼーど |
●コマンドラインと標準入出力
| 定数 | コマンドライン | | '' | こまんどらいん |
| 定数 | ナデシコランタイム | | '' | なでしこらんたいむ |
| 定数 | ナデシコランタイムパス | | '' | なでしこらんたいむぱす |
| 関数 | 標準入力取得時 | CALLBACKを | 標準入力を一行取得した時に、無名関数（あるいは、文字列で関数名を指定）F(s)を実行する | ひょうじゅんにゅうりょくしゅとくしたとき |
| 関数 | 尋 | MSGと/MSGを | 標準入力を一行取得する | たずねる |
●テスト
| 関数 | ASSERT等 | AとBが | mochaによるテストで、ASSERTでAとBが正しいことを報告する | ASSERTひとしい |
●ネットワーク
| 関数 | 自分IPアドレス取得 |  | ネットワークアダプターからIPアドレス(IPv4)を取得して配列で返す | じぶんIPあどれすしゅとく |
| 関数 | 自分IPV6アドレス取得 |  | ネットワークアダプターからIPアドレス(IPv6)を取得して配列で返す | じぶんIPV6あどれすしゅとく |
●Ajax
| 関数 | AJAX送信時 | CALLBACKのURLまで/URLへ/URLに | 非同期通信(Ajax)でURLにデータを送信し、成功するとcallbackが実行される。その際『対象』にデータが代入される。 | AJAXそうしんしたとき |
| 関数 | GET送信時 | CALLBACKのURLまで/URLへ/URLに | 非同期通信(Ajax)でURLにデータを送信し、成功するとcallbackが実行される。その際『対象』にデータが代入される。 | GETそうしんしたとき |
| 関数 | POST送信時 | CALLBACKのURLまでPARAMSを/URLへ/URLに | AjaxでURLにPARAMSをPOST送信し『対象』にデータを設定 | POSTそうしんしたとき |
| 関数 | POSTフォーム送信時 | CALLBACKのURLまでPARAMSを/URLへ/URLに | AjaxでURLにPARAMSをフォームとしてPOST送信し『対象』にデータを設定 | POSTふぉーむそうしんしたとき |
| 関数 | AJAX失敗時 | CALLBACKの | Ajax命令でエラーが起きたとき | AJAXえらーしっぱいしたとき |
| 定数 | AJAXオプション | | '' | Ajax関連のオプションを指定 // @AJAXおぷしょん |
| 関数 | AJAXオプション設定 | OPTIONに/OPTIONへ/OPTIONと | Ajax命令でオプションを設定 | AJAXおぷしょんせってい |
| 関数 | AJAX保障送信 | URLまで/URLへ/URLに | 非同期通信(Ajax)でURLにデータの送信を開始する非同期処理オブジェクト(Promise)を作成する。 | AJAXほしょうそうしん |
| 関数 | HTTP保障取得 | URLの/URLから/URLを | 非同期通信(Ajax)でURLにデータの送信を開始する非同期処理オブジェクト(Promise)を作成する。 | HTTPほしょうしゅとく |
| 関数 | GET保障送信 | URLまで/URLへ/URLに | 非同期通信(Ajax)でURLにデータの送信を開始する非同期処理オブジェクト(Promise)を作成する。 | GETほしょうそうしん |
| 関数 | POST保障送信 | URLまでPARAMSを/URLへ/URLに | 非同期通信(Ajax)でURLにPARAMSをPOST送信を開始する非同期処理オブジェクト(Promise)を作成する。 | POSTほしょうそうしん |
| 関数 | POSTフォーム保障送信 | URLまでPARAMSを/URLへ/URLに | 非同期通信(Ajax)でURLにPARAMSをフォームとしてPOST送信を開始する非同期処理オブジェクト(Promise)を作成する。 | POSTふぉーむほしょうそうしん |
